agent,area_sqm,bathrooms,bedrooms,description,listing_id,location,on_show,price,property_type,special_tag,url
Not specified,Not specified,Not specified,5,Not specified,Not specified,Constantia Kloof,,R 2 990 000,5 Bedroom House,,Not specified
Not specified,449,Not specified,3,Not specified,Not specified,Ruimsig Country Estate,,R 2 650 000,3 Bedroom House,,Not specified
Not specified,449,Not specified,3,Not specified,Not specified,Ruimsig Country Estate,,R 2 650 000,3 Bedroom House,,Not specified
Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,,From R 1 540 000 To R 3 250 000,Altura    Development in Ruimsig Country Estate,,Not specified
Not specified,303,Not specified,4,Not specified,Not specified,Cosmo City,,R 1 050 000,4 Bedroom House,,Not specified
Not specified,303,Not specified,4,Not specified,Not specified,Cosmo City,,R 1 050 000,4 Bedroom House,,Not specified
Not specified,168,1,2,Not specified,Not specified,Cosmo City,,R 780 000,2 Bedroom House,,Not specified
Not specified,168,1,2,Not specified,Not specified,Cosmo City,,R 780 000,2 Bedroom House,,Not specified
Not specified,81,Not specified,3,Not specified,Not specified,Ruimsig,,R 895 000,3 Bedroom Apartment,,Not specified
Not specified,81,Not specified,3,Not specified,Not specified,Ruimsig,,R 895 000,3 Bedroom Apartment,,Not specified
Not specified,222,Not specified,2,Not specified,Not specified,Witpoortjie,,R 630 000,2 Bedroom Townhouse,,Not specified
Not specified,222,Not specified,2,Not specified,Not specified,Witpoortjie,,R 630 000,2 Bedroom Townhouse,,Not specified
Not specified,557,1,3,Not specified,Not specified,Horizon View,,R 600 000,3 Bedroom Townhouse,,Not specified
Not specified,557,1,3,Not specified,Not specified,Horizon View,,R 600 000,3 Bedroom Townhouse,,Not specified
Not specified,100,Not specified,2,Not specified,Not specified,Willowbrook,,R 899 000,2 Bedroom Townhouse,,Not specified
Not specified,100,Not specified,2,Not specified,Not specified,Willowbrook,,R 899 000,2 Bedroom Townhouse,,Not specified
Not specified,120,2,2,Not specified,Not specified,Weltevreden Park,,R 1 395 000,2 Bedroom Townhouse,,Not specified
Not specified,120,2,2,Not specified,Not specified,Weltevreden Park,,R 1 395 000,2 Bedroom Townhouse,,Not specified
Not specified,102,Not specified,2,Not specified,Not specified,Wilgeheuwel,,R 1 150 000,2 Bedroom Apartment,,Not specified
Not specified,102,Not specified,2,Not specified,Not specified,Wilgeheuwel,,R 1 150 000,2 Bedroom Apartment,,Not specified
Not specified,100,2,2,Not specified,Not specified,Wilgeheuwel,,R 1 000 000,2 Bedroom Apartment,,Not specified
Not specified,100,2,2,Not specified,Not specified,Wilgeheuwel,,R 1 000 000,2 Bedroom Apartment,,Not specified
Not specified,071,Not specified,4,Not specified,Not specified,Horison,,R 1 690 000,4 Bedroom House,,Not specified
Not specified,071,Not specified,4,Not specified,Not specified,Horison,,R 1 690 000,4 Bedroom House,,Not specified
Not specified,75,Not specified,2,Not specified,Not specified,Wilgeheuwel,,R 850 000,2 Bedroom Townhouse,,Not specified
Not specified,75,Not specified,2,Not specified,Not specified,Wilgeheuwel,,R 850 000,2 Bedroom Townhouse,,Not specified
Not specified,400,Not specified,Not specified,Not specified,Not specified,Delarey,,R 2 400 000,Industrial Property,,Not specified
Not specified,400,Not specified,Not specified,Not specified,Not specified,Delarey,,R 2 400 000,Industrial Property,,Not specified
Not specified,096,Not specified,2,Not specified,Not specified,Florida,,R 465 000,2 Bedroom House,,Not specified
Not specified,096,Not specified,2,Not specified,Not specified,Florida,,R 465 000,2 Bedroom House,,Not specified
Not specified,60,Not specified,2,Not specified,Not specified,Witpoortjie,,R 480 000,2 Bedroom Townhouse,,Not specified
Not specified,60,Not specified,2,Not specified,Not specified,Witpoortjie,,R 480 000,2 Bedroom Townhouse,,Not specified
Not specified,51,Not specified,2,Not specified,Not specified,Florida,,R 480 000,2 Bedroom Apartment,,Not specified
Not specified,51,Not specified,2,Not specified,Not specified,Florida,,R 480 000,2 Bedroom Apartment,,Not specified
Not specified,40,Not specified,1,Not specified,Not specified,Bergbron,,R 565 000,1 Bedroom Apartment,,Not specified
Not specified,40,Not specified,1,Not specified,Not specified,Bergbron,,R 565 000,1 Bedroom Apartment,,Not specified
Not specified,143,Not specified,3,Not specified,Not specified,Honeydew,,R 1 720 000,3 Bedroom Townhouse,,Not specified
Not specified,143,Not specified,3,Not specified,Not specified,Honeydew,,R 1 720 000,3 Bedroom Townhouse,,Not specified
Not specified,991,Not specified,4,Not specified,Not specified,Ontdekkerspark,,R 1 675 000,4 Bedroom House,,Not specified
Not specified,991,Not specified,4,Not specified,Not specified,Ontdekkerspark,,R 1 675 000,4 Bedroom House,,Not specified
Not specified,72,2,2,Not specified,Not specified,Ruimsig,,R 850 000,2 Bedroom Apartment,,Not specified
Not specified,72,2,2,Not specified,Not specified,Ruimsig,,R 850 000,2 Bedroom Apartment,,Not specified
Not specified,021,Not specified,3,Not specified,Not specified,Ontdekkerspark,,R 1 800 000,3 Bedroom House,,Not specified
Not specified,021,Not specified,3,Not specified,Not specified,Ontdekkerspark,,R 1 800 000,3 Bedroom House,,Not specified
Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,,From R 4 549 900 To R 4 949 900,Optima    Development in Amorosa,,Not specified
Not specified,877,Not specified,Not specified,Not specified,Not specified,Poortview,,R 4 000 000,Vacant Land,,Not specified
Not specified,877,Not specified,Not specified,Not specified,Not specified,Poortview,,R 4 000 000,Vacant Land,,Not specified
Not specified,82,Not specified,2,Not specified,Not specified,Willowbrook,,R 630 000,2 Bedroom Apartment,,Not specified
Not specified,82,Not specified,2,Not specified,Not specified,Willowbrook,,R 630 000,2 Bedroom Apartment,,Not specified
Not specified,68,Not specified,2,Not specified,Not specified,Constantia Kloof,,R 620 000,2 Bedroom Apartment,,Not specified
Not specified,68,Not specified,2,Not specified,Not specified,Constantia Kloof,,R 620 000,2 Bedroom Apartment,,Not specified
Not specified,Not specified,Not specified,3,Not specified,Not specified,Groblerpark,,R 570 000,3 Bedroom Apartment,,Not specified
Not specified,Not specified,Not specified,3,Not specified,Not specified,Groblerpark,,R 570 000,3 Bedroom Apartment,,Not specified
Not specified,267,Not specified,3,Not specified,Not specified,Florida Park,,R 1 485 000,3 Bedroom House,,Not specified
Not specified,267,Not specified,3,Not specified,Not specified,Florida Park,,R 1 485 000,3 Bedroom House,,Not specified
Not specified,991,Not specified,3,Not specified,Not specified,Wilro Park,,R 1 450 000,3 Bedroom House,,Not specified
Not specified,991,Not specified,3,Not specified,Not specified,Wilro Park,,R 1 450 000,3 Bedroom House,,Not specified
Not specified,72,Not specified,2,Not specified,Not specified,Princess AH,,R 500 000,2 Bedroom Apartment,,Not specified
Not specified,72,Not specified,2,Not specified,Not specified,Princess AH,,R 500 000,2 Bedroom Apartment,,Not specified
Not specified,Not specified,Not specified,2,Not specified,Not specified,Fleurhof,,R 470 000,2 Bedroom Apartment,,Not specified
Not specified,Not specified,Not specified,2,Not specified,Not specified,Fleurhof,,R 470 000,2 Bedroom Apartment,,Not specified
Not specified,71,Not specified,3,Not specified,Not specified,Weltevreden Park,,R 629 000,3 Bedroom Apartment,,Not specified
Not specified,71,Not specified,3,Not specified,Not specified,Weltevreden Park,,R 629 000,3 Bedroom Apartment,,Not specified
Not specified,228,Not specified,4,Not specified,Not specified,Ruimsig,,R 2 999 999,4 Bedroom House,,Not specified
Not specified,228,Not specified,4,Not specified,Not specified,Ruimsig,,R 2 999 999,4 Bedroom House,,Not specified
Not specified,204,Not specified,3,Not specified,Not specified,Constantia Kloof,,R 1 695 000,3 Bedroom House,,Not specified
Not specified,204,Not specified,3,Not specified,Not specified,Constantia Kloof,,R 1 695 000,3 Bedroom House,,Not specified
Not specified,110,Not specified,3,Not specified,Not specified,Wilgeheuwel,,R 899 000,3 Bedroom Townhouse,,Not specified
Not specified,110,Not specified,3,Not specified,Not specified,Wilgeheuwel,,R 899 000,3 Bedroom Townhouse,,Not specified
Not specified,150,Not specified,3,Not specified,Not specified,Roodekrans,,R 1 050 000,3 Bedroom Townhouse,,Not specified
Not specified,150,Not specified,3,Not specified,Not specified,Roodekrans,,R 1 050 000,3 Bedroom Townhouse,,Not specified
Not specified,235,Not specified,4,Not specified,Not specified,Ruimsig,,R 1 999 999,4 Bedroom Townhouse,,Not specified
Not specified,235,Not specified,4,Not specified,Not specified,Ruimsig,,R 1 999 999,4 Bedroom Townhouse,,Not specified
Not specified,829,Not specified,Not specified,Not specified,Not specified,Laser Park,,R 29 000 000,Industrial Property,,Not specified
Not specified,829,Not specified,Not specified,Not specified,Not specified,Laser Park,,R 29 000 000,Industrial Property,,Not specified
Not specified,495,Not specified,3,Not specified,Not specified,Florida,,R 950 000,3 Bedroom House,,Not specified
Not specified,495,Not specified,3,Not specified,Not specified,Florida,,R 950 000,3 Bedroom House,,Not specified
Not specified,Not specified,Not specified,2,Not specified,Not specified,Helderkruin,,R 980 000,2 Bedroom Townhouse,,Not specified
Not specified,Not specified,Not specified,2,Not specified,Not specified,Helderkruin,,R 980 000,2 Bedroom Townhouse,,Not specified
Not specified,Not specified,Not specified,2,Not specified,Not specified,Florida Park,,R 479 999,2 Bedroom Apartment,,Not specified
Not specified,Not specified,Not specified,2,Not specified,Not specified,Florida Park,,R 479 999,2 Bedroom Apartment,,Not specified
Not specified,89,Not specified,2,Not specified,Not specified,Wilro Park,,R 945 000,2 Bedroom Townhouse,,Not specified
Not specified,89,Not specified,2,Not specified,Not specified,Wilro Park,,R 945 000,2 Bedroom Townhouse,,Not specified
Not specified,122,Not specified,3,Not specified,Not specified,Honeydew Manor,,R 1 150 000,3 Bedroom Townhouse,,Not specified
Not specified,122,Not specified,3,Not specified,Not specified,Honeydew Manor,,R 1 150 000,3 Bedroom Townhouse,,Not specified
Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,,From R 1 899 000 To R 2 499 000,Willow Falls Houses    Development in Wilgeheuwel,,Not specified
Not specified,472,Not specified,3,Not specified,Not specified,Helderkruin,,R 1 850 000,3 Bedroom House,,Not specified
Not specified,472,Not specified,3,Not specified,Not specified,Helderkruin,,R 1 850 000,3 Bedroom House,,Not specified
Not specified,Not specified,Not specified,3,Not specified,Not specified,Honeydew Manor,,R 1 950 000,3 Bedroom Townhouse,,Not specified
Not specified,Not specified,Not specified,3,Not specified,Not specified,Honeydew Manor,,R 1 950 000,3 Bedroom Townhouse,,Not specified
Not specified,130,Not specified,3,Not specified,Not specified,Wilgeheuwel,,R 1 035 000,3 Bedroom Townhouse,,Not specified
Not specified,130,Not specified,3,Not specified,Not specified,Wilgeheuwel,,R 1 035 000,3 Bedroom Townhouse,,Not specified
Not specified,280,Not specified,2,Not specified,Not specified,Cosmo City,,R 850 000,2 Bedroom House,,Not specified
Not specified,280,Not specified,2,Not specified,Not specified,Cosmo City,,R 850 000,2 Bedroom House,,Not specified
Not specified,375,Not specified,Not specified,Not specified,Not specified,Horison Park,,R 3 199 990,Commercial Property,,Not specified
Not specified,375,Not specified,Not specified,Not specified,Not specified,Horison Park,,R 3 199 990,Commercial Property,,Not specified
Not specified,991,Not specified,5,Not specified,Not specified,Florida Glen,,R 2 000 000,5 Bedroom House,,Not specified
Not specified,991,Not specified,5,Not specified,Not specified,Florida Glen,,R 2 000 000,5 Bedroom House,,Not specified
Not specified,Not specified,Not specified,2,Not specified,Not specified,Wilgeheuwel,,R 545 000,2 Bedroom Townhouse,,Not specified
Not specified,Not specified,Not specified,2,Not specified,Not specified,Wilgeheuwel,,R 545 000,2 Bedroom Townhouse,,Not specified
Not specified,313,Not specified,2,Not specified,Not specified,Honeydew,,R 1 400 000,2 Bedroom Apartment,,Not specified
Not specified,313,Not specified,2,Not specified,Not specified,Honeydew,,R 1 400 000,2 Bedroom Apartment,,Not specified
Not specified,72,Not specified,2,Not specified,Not specified,Weltevreden Park,,R 670 000,2 Bedroom Townhouse,,Not specified
Not specified,72,Not specified,2,Not specified,Not specified,Weltevreden Park,,R 670 000,2 Bedroom Townhouse,,Not specified
Not specified,65,Not specified,2,Not specified,Not specified,Honeypark,,R 625 000,2 Bedroom Apartment,,Not specified
Not specified,65,Not specified,2,Not specified,Not specified,Honeypark,,R 625 000,2 Bedroom Apartment,,Not specified
Not specified,76,Not specified,2,Not specified,Not specified,Horizon View,,R 599 000,2 Bedroom Apartment,,Not specified
Not specified,76,Not specified,2,Not specified,Not specified,Horizon View,,R 599 000,2 Bedroom Apartment,,Not specified
Not specified,120,Not specified,4,Not specified,Not specified,Witpoortjie,,R 1 149 000,4 Bedroom House,,Not specified
Not specified,120,Not specified,4,Not specified,Not specified,Witpoortjie,,R 1 149 000,4 Bedroom House,,Not specified
Not specified,168,Not specified,3,Not specified,Not specified,Kloofendal,,R 1 049 000,3 Bedroom Apartment,,Not specified
Not specified,168,Not specified,3,Not specified,Not specified,Kloofendal,,R 1 049 000,3 Bedroom Apartment,,Not specified
Not specified,250,Not specified,2,Not specified,Not specified,Cosmo City,,R 660 000,2 Bedroom House,,Not specified
Not specified,250,Not specified,2,Not specified,Not specified,Cosmo City,,R 660 000,2 Bedroom House,,Not specified
Not specified,1.095 ha,Not specified,17,Not specified,Not specified,Poortview,,R 4 950 000,17 Bedroom House,,Not specified
Not specified,1.095 ha,Not specified,17,Not specified,Not specified,Poortview,,R 4 950 000,17 Bedroom House,,Not specified
Not specified,967,Not specified,4,Not specified,Not specified,Discovery,,R 1 395 000,4 Bedroom House,,Not specified
Not specified,967,Not specified,4,Not specified,Not specified,Discovery,,R 1 395 000,4 Bedroom House,,Not specified
Not specified,542,Not specified,3,Not specified,Not specified,Allen's Nek,,R 1 399 000,3 Bedroom House,,Not specified
Not specified,542,Not specified,3,Not specified,Not specified,Allen's Nek,,R 1 399 000,3 Bedroom House,,Not specified
Not specified,250,Not specified,3,Not specified,Not specified,Honeydew,,R 1 580 000,3 Bedroom House,,Not specified
